"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.01693845717444,0.753,0.48,0,"2","ADAM19"
2.37254660362396e-12,1.01537255860192,0.375,0.229,4.85541662431643e-08,"2","SLF1"
0,1.01375208522074,0.696,0.439,0,"2","MXD4"
3.44317230283053e-08,1.01125531194936,0.276,0.173,0.000704645211774269,"2","LRP5"
2.18920437333736e-11,1.00054047983282,0.325,0.19,4.48020675003491e-07,"2","GADD45A"
2.66453525910038e-15,0.99922054017319,0.358,0.188,5.45297140774892e-11,"2","DAAM1"
0,0.99830192409191,0.605,0.414,0,"2","HSPA1A"
0,0.997099187560714,0.556,0.329,0,"2","LFNG"
0,0.996023736503844,0.759,0.527,0,"2","ATP2B4"
0,0.990499381940349,0.488,0.303,0,"2","RNF214"
0,0.987114049245793,0.982,0.899,0,"2","S1PR4"
0,0.980521318149949,0.481,0.279,0,"2","AFDN"
0,0.975893224232824,0.695,0.501,0,"2","ADAM8"
2.44249065417534e-15,0.973473246272645,0.484,0.318,4.99855712376984e-11,"2","MIDN"
0,0.971483523846845,0.893,0.762,0,"2","CKLF"
1.11022302462516e-15,0.971246988672323,0.383,0.202,2.27207141989538e-11,"2","TENT5C"
0,0.967557865037912,0.982,0.896,0,"2","CRIP1"
2.28824194237198e-06,0.966239806966826,0.265,0.176,0.0468288713506426,"2","HAVCR2"
1.23815091512824e-09,0.965844504680122,0.298,0.174,2.53387584780995e-05,"2","EHD4"
3.42885497772727e-10,0.964625639005579,0.3,0.172,7.01715171191886e-06,"2","RAMP1"
0,0.958489278086967,1,0.98,0,"2","S100A6"
8.43769498715119e-15,0.957894572986605,0.451,0.275,1.72677427912049e-10,"2","PLK3"
1.54765089632747e-13,0.954951063714935,0.494,0.339,3.16726755933416e-09,"2","PRF1"
0,0.953902044966292,0.465,0.248,0,"2","DUSP4"
2.0961010704923e-13,0.950344598747764,0.385,0.227,4.28967084076248e-09,"2","ARHGAP35"
2.22044604925031e-16,0.948654955569224,0.442,0.256,4.54414283979077e-12,"2","AL135818.1"
0,0.947650445681876,0.681,0.507,0,"2","SH2D2A"
0,0.945187597988034,0.71,0.461,0,"2","GPRIN3"
1.89025464170101e-08,0.945154515375048,0.253,0.147,0.000386840612424111,"2","SCPEP1"
7.75868258529044e-12,0.940897075368234,0.366,0.224,1.58781439107969e-07,"2","GDE1"
0,0.940396360061053,0.556,0.357,0,"2","PEPD"
0,0.939742699421522,1,0.99,0,"2","SH3BGRL3"
0,0.939365346218637,0.461,0.264,0,"2","NCALD"
2.44249065417534e-15,0.937527868116842,0.393,0.218,4.99855712376984e-11,"2","NBEAL2"
2.22044604925031e-16,0.934080188949858,0.473,0.285,4.54414283979077e-12,"2","LIMA1"
1.39283065081486e-08,0.93324196872172,0.27,0.159,0.000285042792689261,"2","DUSP1"
0,0.93252579574554,0.564,0.352,0,"2","BCL3"
0,0.925936294105334,0.996,0.972,0,"2","S100A11"
6.19695406101073e-11,0.924455115197946,0.337,0.197,1.26820664858585e-06,"2","SKIL"
0,0.921902690192869,0.558,0.353,0,"2","P2RX4"
0,0.921805695581989,0.92,0.795,0,"2","TPM4"
0,0.911044057958187,0.617,0.441,0,"2","RHOC"
0,0.910693082189224,0.926,0.787,0,"2","FLNA"
0,0.910477228024418,0.652,0.438,0,"2","NMRK1"
1.2106560198788e-10,0.909573140952961,0.389,0.25,2.47760754468196e-06,"2","HLA-DMA"
0,0.905387254722904,0.726,0.517,0,"2","EFHD2"
0,0.903690687791177,0.566,0.36,0,"2","GPR183"
0,0.902290194227311,0.556,0.342,0,"2","NTAN1"
0,0.899118004895486,0.739,0.51,0,"2","PLEKHO1"
0,0.895355865256484,0.942,0.789,0,"2","KLF6"
0,0.884139331961481,0.607,0.39,0,"2","TMBIM1"
2.70564263216144e-07,0.884056528717959,0.298,0.198,0.00553709764671839,"2","NQO1"
9.23789933438002e-11,0.876999662852664,0.302,0.171,1.89053609878087e-06,"2","KCNN4"
1.40582579577497e-07,0.865389888421096,0.257,0.152,0.00287702249105348,"2","RIPK3"
2.8452373013188e-07,0.860600115477688,0.253,0.153,0.00582277813714893,"2","AC022706.1"
1.42437739381052e-08,0.860301115407759,0.251,0.144,0.000291498833643322,"2","CAPN12"
9.38856645538166e-07,0.859098046546535,0.294,0.197,0.0192137012509386,"2","CSRNP1"
0,0.8585065067284,0.611,0.425,0,"2","FAM126A"
0,0.857063133337521,0.79,0.641,0,"2","RORA"
0,0.85462920725093,0.673,0.476,0,"2","CCR4"
0,0.849787934688997,0.924,0.741,0,"2","REEP5"
0,0.84642306725112,0.652,0.462,0,"2","APOBEC3G"
6.60422736498134e-08,0.842461755301515,0.265,0.159,0.00135155513024343,"2","DEF8"
